"Temperature (C)","Pression (mBar)","Altitude (m)","Time"
"141531","346061","-14623923","10:16:27"
"141531","346068","-14623949","10:16:27"
"141531","346058","-14623914","10:16:28"
"141531","346062","-14623928","10:16:28"
"141531","346059","-14623917","10:16:29"
"141531","346063","-14623933","10:16:29"
"141531","346066","-14623944","10:16:30"
"141531","346062","-14623929","10:16:30"
"141531","346059","-14623915","10:16:31"
"141531","346057","-14623908","10:16:31"
"141531","346054","-14623896","10:16:32"
"141531","346060","-14623920","10:16:32"
"141531","346061","-14623925","10:16:33"
"141531","346057","-14623907","10:16:34"
"141531","346056","-14623904","10:16:34"
"141531","346058","-14623912","10:16:35"
"141531","346057","-14623908","10:16:35"
"141531","346060","-14623919","10:16:36"
"141531","346059","-14623915","10:16:36"
"141531","346056","-14623906","10:16:37"
"141531","346060","-14623920","10:16:37"
"141531","346059","-14623917","10:16:38"
"141531","346056","-14623902","10:16:38"
"141531","346056","-14623904","10:16:39"
"141531","346057","-14623908","10:16:39"
"141531","346062","-14623929","10:16:40"
"141531","346062","-14623928","10:16:40"
"141531","346059","-14623918","10:16:41"
"141531","346062","-14623929","10:16:41"
"141531","346062","-14623927","10:16:42"
"141531","346071","-14623962","10:16:42"
"141531","346062","-14623927","10:16:43"
"141531","346061","-14623925","10:16:43"
"141531","346064","-14623938","10:16:44"
"141531","346066","-14623945","10:16:45"
"141531","346061","-14623923","10:16:45"
"141531","346059","-14623914","10:16:46"
"141531","346063","-14623934","10:16:46"
"141531","346067","-14623948","10:16:47"
"141531","346065","-14623940","10:16:47"
"141531","346068","-14623950","10:16:48"
"141531","346062","-14623926","10:16:48"
"141531","346059","-14623917","10:16:49"
"141531","346048","-14623874","10:16:49"
"141531","346058","-14623911","10:16:50"
"141531","346055","-14623901","10:16:50"
"141531","346057","-14623908","10:16:51"
"141531","346061","-14623925","10:16:51"
"141531","346066","-14623946","10:16:52"
"141531","346057","-14623909","10:16:52"
"141531","346057","-14623908","10:16:53"
"141531","346060","-14623918","10:16:53"
"141531","346054","-14623898","10:16:54"
"141531","346054","-14623897","10:16:54"
"141531","346064","-14623936","10:16:55"
"141531","346055","-14623898","10:16:55"
"141531","346056","-14623903","10:16:56"
"141531","346059","-14623917","10:16:57"
"141531","346054","-14623897","10:16:57"
"141531","346049","-14623879","10:16:58"
"141531","346051","-14623888","10:16:58"
"141531","346055","-14623901","10:16:59"
"141531","346051","-14623888","10:16:59"
"141531","346061","-14623926","10:17:0"
"141531","346051","-14623887","10:17:0"
"141531","346056","-14623905","10:17:1"
"141531","346056","-14623905","10:17:1"
"141531","346050","-14623882","10:17:2"
"141531","346054","-14623896","10:17:2"
"141531","346049","-14623877","10:17:3"
"141531","346058","-14623914","10:17:3"
"141531","346058","-14623915","10:17:4"
"141531","346053","-14623894","10:17:4"
"141531","346057","-14623910","10:17:5"
"141531","346058","-14623914","10:17:5"
"141531","346054","-14623896","10:17:6"
"141531","346060","-14623923","10:17:6"
"141531","346052","-14623892","10:17:7"
"141531","346052","-14623888","10:17:8"
"141531","346055","-14623900","10:17:8"
"141531","346057","-14623911","10:17:9"
"141531","346057","-14623908","10:17:9"
"141531","346051","-14623888","10:17:10"
"141531","346046","-14623868","10:17:10"
"141531","346055","-14623900","10:17:11"
"141531","346053","-14623894","10:17:11"
"141531","346060","-14623921","10:17:12"
"141531","346055","-14623902","10:17:12"
"141531","346049","-14623880","10:17:13"
"141531","346058","-14623914","10:17:13"
"141531","346058","-14623916","10:17:14"
"141531","346056","-14623907","10:17:14"
"141531","346056","-14623906","10:17:15"
"141531","346044","-14623858","10:17:15"
"141531","346052","-14623888","10:17:16"
"141531","346049","-14623879","10:17:16"
"141531","346053","-14623895","10:17:17"
"141531","346051","-14623885","10:17:17"
"141531","346051","-14623887","10:17:18"
"141531","346046","-14623868","10:17:19"
"141531","346054","-14623898","10:17:19"
"141531","346052","-14623889","10:17:20"
"141531","346053","-14623894","10:17:20"
"141531","346055","-14623901","10:17:21"
"141531","346056","-14623907","10:17:21"
"141531","346053","-14623892","10:17:22"
"141531","346051","-14623887","10:17:22"
"141531","346051","-14623885","10:17:23"
"141531","346054","-14623896","10:17:23"
"141531","346053","-14623893","10:17:24"
"141531","346053","-14623895","10:17:24"
"141531","346053","-14623894","10:17:25"
"141531","346053","-14623894","10:17:25"
"141531","346049","-14623878","10:17:26"
"141531","346048","-14623873","10:17:26"
"141531","346054","-14623900","10:17:27"
"141531","346057","-14623909","10:17:27"
"141531","346055","-14623901","10:17:28"
"141531","346055","-14623902","10:17:28"
"141531","346053","-14623894","10:17:29"
"141531","346051","-14623887","10:17:29"
"141531","346050","-14623882","10:17:30"
"141531","346049","-14623880","10:17:31"
"141531","346052","-14623890","10:17:31"
"141531","346047","-14623872","10:17:32"
"141531","346052","-14623889","10:17:32"
"141531","346051","-14623885","10:17:33"
"141531","346046","-14623865","10:17:33"
"141531","346044","-14623858","10:17:34"
"141531","346048","-14623874","10:17:34"
"141531","346053","-14623895","10:17:35"
"141531","346049","-14623879","10:17:35"
"141531","346041","-14623845","10:17:36"
"141531","346049","-14623880","10:17:36"
"141531","346045","-14623864","10:17:37"
"141531","346049","-14623880","10:17:37"
"141531","346050","-14623883","10:17:38"
"141531","346050","-14623884","10:17:38"
"141531","346045","-14623865","10:17:39"
"141531","346047","-14623873","10:17:39"
"141531","346049","-14623881","10:17:40"
"141531","346054","-14623898","10:17:40"
"141531","346046","-14623869","10:17:41"
"141531","346051","-14623888","10:17:42"
"141531","346042","-14623854","10:17:42"
"141531","346032","-14623813","10:17:43"
"141531","346042","-14623851","10:17:43"
"141531","346041","-14623846","10:17:44"
"141531","346035","-14623826","10:17:44"
"141531","346039","-14623839","10:17:45"
"141531","346036","-14623827","10:17:45"
"141531","346037","-14623832","10:17:46"
"141531","346035","-14623823","10:17:46"
"141531","346042","-14623850","10:17:47"
"141531","346032","-14623812","10:17:47"
"141531","346032","-14623812","10:17:48"
"141531","346027","-14623795","10:17:48"
"141531","346029","-14623801","10:17:49"
"141531","346033","-14623815","10:17:49"
"141531","346033","-14623818","10:17:50"
"141531","346035","-14623826","10:17:50"
"141531","346025","-14623786","10:17:51"
"141531","346029","-14623801","10:17:51"
"141531","346033","-14623819","10:17:52"
"141531","346026","-14623790","10:17:53"
"141531","346028","-14623798","10:17:53"
"141531","346027","-14623794","10:17:54"
"141531","346025","-14623786","10:17:54"
"141531","346025","-14623785","10:17:55"
"141531","346030","-14623807","10:17:55"
"141531","346028","-14623798","10:17:56"
"141531","346024","-14623784","10:17:56"
"141531","346015","-14623747","10:17:57"
"141531","346019","-14623763","10:17:57"
"141531","346028","-14623798","10:17:58"
"141531","346017","-14623753","10:17:58"
"141531","346024","-14623781","10:17:59"
"141531","346021","-14623771","10:17:59"
"141531","346027","-14623795","10:18:0"
"141531","346021","-14623770","10:18:0"
"141531","346028","-14623799","10:18:1"
"141531","346028","-14623799","10:18:1"
"141531","346013","-14623740","10:18:2"
"141531","346021","-14623769","10:18:2"
"141531","346020","-14623765","10:18:3"
"141531","346026","-14623789","10:18:3"
"141531","346021","-14623769","10:18:4"
"141531","346010","-14623726","10:18:5"
"141531","346021","-14623769","10:18:5"
"141531","346023","-14623780","10:18:6"
"141531","346017","-14623754","10:18:6"
"141531","346019","-14623762","10:18:7"
"141531","346016","-14623751","10:18:7"
"141531","346016","-14623752","10:18:8"
"141531","346017","-14623756","10:18:8"
"141531","346017","-14623758","10:18:9"
"141531","346014","-14623742","10:18:9"
"141531","346016","-14623751","10:18:10"
"141531","346006","-14623713","10:18:10"
"141531","346015","-14623749","10:18:11"
"141531","346016","-14623754","10:18:11"
"141531","346005","-14623707","10:18:12"
"141531","346018","-14623760","10:18:12"
"141531","346007","-14623717","10:18:13"
"141531","346013","-14623740","10:18:13"
"141531","346011","-14623732","10:18:14"
"141531","346013","-14623739","10:18:14"
"141531","346006","-14623711","10:18:15"
"141531","346009","-14623724","10:18:16"
"141531","346016","-14623752","10:18:16"
"141531","346016","-14623754","10:18:17"
"141531","345999","-14623686","10:18:17"
"141531","346009","-14623726","10:18:18"
"141531","346004","-14623706","10:18:18"
"141531","346007","-14623717","10:18:19"
"141531","346005","-14623710","10:18:19"
"141531","345999","-14623685","10:18:20"
"141531","346006","-14623711","10:18:20"
"141531","345997","-14623677","10:18:21"
"141531","346000","-14623689","10:18:21"
"141531","345998","-14623683","10:18:22"
"141531","345997","-14623681","10:18:22"
"141531","345997","-14623678","10:18:23"
"141531","346000","-14623691","10:18:23"
"141531","345994","-14623668","10:18:24"
"141531","345995","-14623672","10:18:24"
"141531","345998","-14623683","10:18:25"
"141531","345997","-14623679","10:18:25"
"141531","345990","-14623650","10:18:26"
"141531","345998","-14623683","10:18:26"
"141531","345994","-14623668","10:18:27"
"141531","345995","-14623672","10:18:28"
"141531","345999","-14623687","10:18:28"
"141531","345990","-14623653","10:18:29"
"141531","345995","-14623672","10:18:29"
"141531","345993","-14623664","10:18:30"
"141531","345990","-14623653","10:18:30"
"141531","345990","-14623654","10:18:31"
"141531","345986","-14623635","10:18:31"
"141531","345987","-14623642","10:18:32"
"141531","345996","-14623676","10:18:32"
"141531","345982","-14623622","10:18:33"
"141531","345989","-14623649","10:18:33"
"141531","345987","-14623641","10:18:34"
"141531","345981","-14623619","10:18:34"
"141531","345979","-14623611","10:18:35"
"141531","345982","-14623621","10:18:35"
"141531","345978","-14623607","10:18:36"
"141531","345982","-14623621","10:18:36"
"141531","345981","-14623619","10:18:37"
"141531","345977","-14623603","10:18:37"
"141531","345982","-14623623","10:18:38"
"141531","345976","-14623598","10:18:39"
"141531","345979","-14623608","10:18:39"
"141531","345980","-14623614","10:18:40"
"141531","345973","-14623587","10:18:40"
"141531","345983","-14623626","10:18:41"
"141531","345968","-14623567","10:18:41"
"141531","345976","-14623596","10:18:42"
"141531","345973","-14623586","10:18:42"
"141531","345979","-14623611","10:18:43"
"141531","345970","-14623575","10:18:43"
"141531","345973","-14623585","10:18:44"
"141531","345974","-14623588","10:18:44"
"141531","345976","-14623598","10:18:45"
"141531","345966","-14623560","10:18:45"
"141531","345974","-14623591","10:18:46"
"141531","345970","-14623576","10:18:46"
"141531","345976","-14623601","10:18:47"
"141531","345971","-14623578","10:18:47"
"141531","345967","-14623564","10:18:48"
"141531","345970","-14623576","10:18:48"
"141531","345971","-14623578","10:18:49"
"141531","345972","-14623583","10:18:50"
"141531","345965","-14623554","10:18:50"
"141531","345971","-14623578","10:18:51"
"141531","345965","-14623555","10:18:51"
"141531","345967","-14623562","10:18:52"
"141531","345966","-14623560","10:18:52"
"141531","345969","-14623573","10:18:53"
"141531","345961","-14623538","10:18:53"
"141531","345959","-14623530","10:18:54"
"141531","345961","-14623542","10:18:54"
"141531","345961","-14623540","10:18:55"
"141531","345963","-14623548","10:18:55"
"141531","345959","-14623531","10:18:56"
"141531","345958","-14623530","10:18:56"
"141531","345960","-14623536","10:18:57"
"141531","345959","-14623534","10:18:57"
"141531","345952","-14623504","10:18:58"
"141531","345958","-14623529","10:18:58"
"141531","345956","-14623521","10:18:59"
"141531","345958","-14623530","10:18:59"
"141531","345958","-14623529","10:19:0"
"141531","345955","-14623516","10:19:1"
"141531","345957","-14623524","10:19:1"
"141531","345952","-14623507","10:19:2"
"141531","345954","-14623514","10:19:2"
"141531","345951","-14623503","10:19:3"
"141531","345960","-14623536","10:19:3"
"141531","345962","-14623547","10:19:4"
"141531","345954","-14623515","10:19:4"
"141531","345951","-14623500","10:19:5"
"141531","345956","-14623523","10:19:5"
"141531","345960","-14623537","10:19:6"
"141531","345963","-14623549","10:19:6"
"141531","345959","-14623533","10:19:7"
"141531","345957","-14623525","10:19:7"
"141531","345956","-14623522","10:19:8"
"141531","345960","-14623537","10:19:8"
"141531","345954","-14623516","10:19:9"
"141531","345957","-14623528","10:19:9"
"141531","345958","-14623531","10:19:10"
"141531","345955","-14623518","10:19:10"
"141531","345958","-14623528","10:19:11"
"141531","345953","-14623511","10:19:11"
"141531","345956","-14623521","10:19:12"
"141531","345952","-14623508","10:19:13"
"141531","345956","-14623525","10:19:13"
"141531","345958","-14623531","10:19:14"
"141531","345946","-14623482","10:19:14"
"141531","345950","-14623501","10:19:15"
"141531","345953","-14623510","10:19:15"
"141531","345959","-14623534","10:19:16"
"141531","345952","-14623508","10:19:16"
"141531","345957","-14623529","10:19:17"
"141531","345960","-14623538","10:19:17"
"141531","345953","-14623512","10:19:18"
"141531","345969","-14623575","10:19:18"
"141531","345955","-14623521","10:19:19"
"141531","345939","-14623456","10:19:19"
"141531","345950","-14623501","10:19:20"
"141531","345941","-14623462","10:19:20"
"141531","345937","-14623449","10:19:21"
"141531","345934","-14623438","10:19:21"
"141531","345944","-14623476","10:19:22"
"141531","345952","-14623506","10:19:22"
"141531","345955","-14623521","10:19:23"
"141531","345955","-14623520","10:19:24"
"141531","345949","-14623498","10:19:24"
"141531","345953","-14623515","10:19:25"
"141531","345954","-14623516","10:19:25"
"141531","345960","-14623539","10:19:26"
"141531","345948","-14623494","10:19:26"
"141531","345947","-14623489","10:19:27"
"141531","345950","-14623500","10:19:27"
"141531","345953","-14623515","10:19:28"
"141531","345942","-14623471","10:19:28"
"141531","345955","-14623521","10:19:29"
"141531","345949","-14623499","10:19:29"
"141531","345945","-14623483","10:19:30"
"141531","345944","-14623478","10:19:30"
"141531","345950","-14623500","10:19:31"
"141531","345937","-14623450","10:19:31"
"141531","345937","-14623449","10:19:32"
"141531","345945","-14623483","10:19:32"
"141531","345942","-14623470","10:19:33"
"141531","345945","-14623482","10:19:33"
"141531","345933","-14623435","10:19:34"
"141531","345928","-14623415","10:19:34"
"141531","345932","-14623432","10:19:35"
"141531","345937","-14623451","10:19:36"
"141531","345933","-14623434","10:19:36"
"141531","345930","-14623423","10:19:37"
"141531","345928","-14623416","10:19:37"
"141531","345932","-14623430","10:19:38"
"141531","345935","-14623443","10:19:38"
"141531","345932","-14623429","10:19:39"
"141531","345925","-14623400","10:19:39"
"141531","345934","-14623439","10:19:40"
"141531","345930","-14623421","10:19:40"
"141531","345934","-14623438","10:19:41"
"141531","345932","-14623430","10:19:41"
"141531","345927","-14623413","10:19:42"
"141531","345923","-14623397","10:19:42"
"141531","345931","-14623426","10:19:43"
"141531","345931","-14623429","10:19:43"
"141531","345931","-14623428","10:19:44"
"141531","345931","-14623427","10:19:44"
"141531","345924","-14623399","10:19:45"
"141531","345937","-14623451","10:19:45"
"141531","345922","-14623394","10:19:46"
"141531","345923","-14623395","10:19:47"
"141531","345919","-14623381","10:19:47"
"141531","345928","-14623415","10:19:48"
"141531","345920","-14623384","10:19:48"
"141531","345926","-14623408","10:19:49"
"141531","345926","-14623406","10:19:49"
"141531","345925","-14623403","10:19:50"
"141531","345926","-14623406","10:19:50"
"141531","345922","-14623392","10:19:51"
"141531","345922","-14623391","10:19:51"
"20","998","123","10:19:52"
"20","998","123","10:19:52"
"141531","345927","-14623411","10:19:53"
"20","998","123","10:19:53"
"20","998","123","10:19:54"
"20","998","123","10:19:54"
"20","998","123","10:19:55"
"20","998","123","10:19:55"
"20","998","123","10:19:56"
"20","998","123","10:19:56"
"20","998","123","10:19:57"
"20","998","123","10:19:58"
"20","998","123","10:19:58"
"20","998","123","10:19:59"
"20","998","123","10:19:59"
"20","998","123","10:20:0"
"20","998","123","10:20:0"
"20","998","123","10:20:1"
"20","998","123","10:20:1"
"20","998","123","10:20:2"
"20","998","123","10:20:2"
"20","998","123","10:20:3"
"20","998","123","10:20:3"
"20","998","123","10:20:4"
"20","998","123","10:20:4"
"20","998","123","10:20:5"
"20","998","123","10:20:5"
"20","998","123","10:20:6"
"20","998","123","10:20:6"
"20","998","123","10:20:7"
"20","998","123","10:20:7"
"20","998","123","10:20:8"
"20","998","123","10:20:8"
"20","998","123","10:20:9"
"20","998","123","10:20:10"
"20","998","123","10:20:10"
"20","998","123","10:20:11"
"20","998","123","10:20:11"
"20","998","123","10:20:12"
"20","998","123","10:20:12"
"20","998","123","10:20:13"
"20","998","123","10:20:13"
"20","998","123","10:20:14"
"20","998","123","10:20:14"
"20","998","123","10:20:15"
"20","998","123","10:20:15"
"20","998","123","10:20:16"
"20","998","123","10:20:16"
"20","998","123","10:20:17"
"20","998","123","10:20:17"
"20","998","123","10:20:18"
"20","998","123","10:20:18"
"20","998","123","10:20:19"
"20","998","123","10:20:19"
"20","998","123","10:20:20"
"20","998","123","10:20:21"
"20","998","123","10:20:21"
"20","998","123","10:20:22"
"20","998","123","10:20:22"
"20","998","123","10:20:23"
"20","998","123","10:20:23"
"20","998","123","10:20:24"
"20","998","123","10:20:24"
"20","998","123","10:20:25"
"20","998","123","10:20:25"
"20","998","123","10:20:26"
"20","998","123","10:20:26"
"20","998","123","10:20:27"
"20","998","123","10:20:27"
"20","998","123","10:20:28"
"20","998","123","10:20:28"
"20","998","123","10:20:29"
"20","998","123","10:20:29"
"20","998","123","10:20:30"
"20","998","123","10:20:30"
"20","998","123","10:20:31"
"20","998","123","10:20:32"
"20","998","123","10:20:32"
"20","998","123","10:20:33"
"20","998","123","10:20:33"
"20","998","123","10:20:34"
"20","998","123","10:20:34"
"20","998","123","10:20:35"
"20","998","123","10:20:35"
"20","998","123","10:20:36"
"20","998","123","10:20:36"
"20","998","123","10:20:37"
"20","998","123","10:20:37"
"20","998","123","10:20:38"
"20","998","123","10:20:38"
"20","998","123","10:20:39"
"20","998","123","10:20:39"
"20","998","123","10:20:40"
"20","998","123","10:20:40"
"20","998","123","10:20:41"
"20","998","123","10:20:41"
"20","998","123","10:20:42"
"20","998","123","10:20:42"
"20","998","123","10:20:43"
"20","998","123","10:20:44"
"20","998","123","10:20:44"
"20","998","123","10:20:45"
"20","998","123","10:20:45"
"20","998","123","10:20:46"
"20","998","123","10:20:46"
"20","998","123","10:20:47"
"20","998","123","10:20:47"
"20","998","123","10:20:48"
"20","998","123","10:20:48"
"20","998","123","10:20:49"
"20","998","123","10:20:49"
"20","998","123","10:20:50"
"20","998","123","10:20:50"
"20","998","123","10:20:51"
"20","998","123","10:20:51"
"20","998","123","10:20:52"
"20","998","123","10:20:52"
"20","998","123","10:20:53"
"20","998","123","10:20:53"
"20","998","123","10:20:54"
"20","998","123","10:20:55"
"20","998","123","10:20:55"
"20","998","123","10:20:56"
"20","998","123","10:20:56"
"20","998","123","10:20:57"
"20","998","123","10:20:57"
"20","998","123","10:20:58"
"20","998","123","10:20:58"
"20","998","123","10:20:59"
"20","998","123","10:20:59"
"20","998","123","10:21:0"
"20","998","123","10:21:0"
"20","998","123","10:21:1"
"20","998","123","10:21:1"
"20","998","123","10:21:2"
"20","998","123","10:21:2"
"20","998","123","10:21:3"
"20","998","123","10:21:3"
"20","998","123","10:21:4"
"20","998","123","10:21:4"
"20","998","123","10:21:5"
"20","998","123","10:21:5"
"20","998","123","10:21:6"
"20","998","123","10:21:7"
"20","998","123","10:21:7"
"20","998","123","10:21:8"
"20","998","123","10:21:8"
"20","998","123","10:21:9"
"20","998","123","10:21:9"
"20","998","123","10:21:10"
"20","998","123","10:21:10"
"20","998","123","10:21:11"
"20","998","123","10:21:11"
"20","998","123","10:21:12"
"20","998","123","10:21:12"
"20","998","123","10:21:13"
"20","998","123","10:21:13"
"20","998","123","10:21:14"
"20","998","123","10:21:14"
"20","998","123","10:21:15"
"20","998","123","10:21:15"
"20","998","123","10:21:16"
"20","998","123","10:21:16"
"20","998","123","10:21:17"
"20","998","123","10:21:18"
"20","998","123","10:21:18"
"20","998","123","10:21:19"
"20","998","123","10:21:19"
"20","998","123","10:21:20"
"20","998","123","10:21:20"
"20","998","123","10:21:21"
"20","998","123","10:21:21"
"20","998","123","10:21:22"
"20","998","123","10:21:22"
"20","998","123","10:21:23"
"20","998","123","10:21:23"
"20","998","123","10:21:24"
"20","998","123","10:21:24"
"20","998","123","10:21:25"
"20","998","123","10:21:25"
"20","998","123","10:21:26"
"20","998","123","10:21:26"
"20","998","123","10:21:27"
"20","998","123","10:21:27"
"20","998","123","10:21:28"
"20","998","123","10:21:28"
"20","998","123","10:21:29"
"20","998","123","10:21:30"
"20","998","123","10:21:30"
"20","998","123","10:21:31"
"20","998","123","10:21:31"
"20","998","123","10:21:32"
"20","998","123","10:21:32"
"20","998","123","10:21:33"
"20","998","123","10:21:33"
"20","998","123","10:21:34"
"20","998","123","10:21:34"
"20","998","123","10:21:35"
"20","998","123","10:21:35"
"20","998","123","10:21:36"
"20","998","123","10:21:36"
"20","998","123","10:21:37"
"20","998","123","10:21:37"
"20","998","123","10:21:38"
"20","998","123","10:21:38"
"20","998","123","10:21:39"
"20","998","123","10:21:39"
"20","998","123","10:21:40"
"20","998","123","10:21:41"
"20","998","123","10:21:41"
"20","998","123","10:21:42"
"20","998","123","10:21:42"
"20","998","123","10:21:43"
"20","998","123","10:21:43"
"20","998","123","10:21:44"
"20","998","123","10:21:44"
"20","998","123","10:21:45"
"20","998","123","10:21:45"
"20","998","123","10:21:46"
"20","998","123","10:21:46"
"20","998","123","10:21:47"
"20","998","123","10:21:47"
"20","998","123","10:21:48"
"20","998","123","10:21:48"
"20","998","123","10:21:49"
"20","998","123","10:21:49"
"20","998","123","10:21:50"
"20","998","123","10:21:50"
"20","998","123","10:21:51"
"20","998","123","10:21:52"
"20","998","123","10:21:52"
"20","998","123","10:21:53"
"20","998","123","10:21:53"
"20","998","123","10:21:54"
"20","998","123","10:21:54"
"20","998","123","10:21:55"
"20","998","123","10:21:55"
"20","998","123","10:21:56"
"20","998","124","10:21:56"
"20","998","123","10:21:57"
"20","998","123","10:21:57"
"20","998","123","10:21:58"
"20","998","123","10:21:58"
"20","998","123","10:21:59"
"20","998","123","10:21:59"
"20","998","124","10:22:0"
"20","998","123","10:22:0"
"20","998","123","10:22:1"
"20","998","123","10:22:1"
"20","998","123","10:22:2"
"20","998","123","10:22:2"
"20","998","123","10:22:3"
"20","998","123","10:22:4"
"20","998","124","10:22:4"
"20","998","123","10:22:5"
"20","998","123","10:22:5"
"20","998","123","10:22:6"
"20","998","123","10:22:6"
"20","998","123","10:22:7"
"20","998","124","10:22:7"
"20","998","123","10:22:8"
"20","998","123","10:22:8"
"20","998","123","10:22:9"
"20","998","123","10:22:9"
"20","998","123","10:22:10"
"20","998","123","10:22:10"
"20","998","123","10:22:11"
"20","998","123","10:22:11"
"20","998","123","10:22:12"
"20","998","123","10:22:12"
"20","998","123","10:22:13"
"20","998","123","10:22:13"
"20","998","123","10:22:14"
"20","998","123","10:22:15"
"20","998","123","10:22:15"
"20","998","123","10:22:16"
"20","998","123","10:22:16"
"20","998","123","10:22:17"
"20","998","123","10:22:17"
"20","998","123","10:22:18"
"20","998","123","10:22:18"
"20","998","123","10:22:19"
"20","998","123","10:22:19"
"20","998","123","10:22:20"
"20","998","123","10:22:20"
"20","998","123","10:22:21"
"20","998","123","10:22:21"
"20","998","123","10:22:22"
"20","998","123","10:22:22"
"20","998","123","10:22:23"
"20","998","123","10:22:23"
"20","998","123","10:22:24"
"20","998","123","10:22:24"
"20","998","123","10:22:25"
"20","998","123","10:22:26"
"20","998","123","10:22:26"
"20","998","123","10:22:27"
"20","998","123","10:22:27"
"20","998","123","10:22:28"
"20","998","123","10:22:28"
"20","998","123","10:22:29"
"20","998","123","10:22:29"
"20","998","123","10:22:30"
"20","998","123","10:22:30"
"20","998","123","10:22:31"
"20","998","123","10:22:31"
"20","998","123","10:22:32"
"20","998","123","10:22:32"
"20","998","123","10:22:33"
"20","998","123","10:22:33"
"20","998","123","10:22:34"
"20","998","123","10:22:34"
"20","998","123","10:22:35"
"20","998","123","10:22:35"
"20","998","123","10:22:36"
"20","998","123","10:22:36"
"20","998","123","10:22:37"
"20","998","123","10:22:38"
"20","998","123","10:22:38"
"20","998","123","10:22:39"
"20","998","123","10:22:39"
"20","998","123","10:22:40"
"20","998","123","10:22:40"
"20","998","123","10:22:41"
"20","998","123","10:22:41"
"20","998","123","10:22:42"
"20","998","123","10:22:42"
"20","998","123","10:22:43"
"20","998","123","10:22:43"
"20","998","123","10:22:44"
"20","998","123","10:22:44"
"20","998","123","10:22:45"
"20","998","123","10:22:45"
"20","998","123","10:22:46"
"20","998","123","10:22:46"
"20","998","123","10:22:47"
"20","998","123","10:22:47"
"20","998","123","10:22:48"
"20","998","123","10:22:49"
"20","998","123","10:22:49"
"20","998","123","10:22:50"
"20","998","123","10:22:50"
"20","998","123","10:22:51"
"20","998","123","10:22:51"
"20","998","123","10:22:52"
"20","998","123","10:22:52"
"20","998","123","10:22:53"
"20","998","123","10:22:53"
"20","998","123","10:22:54"
"20","998","123","10:22:54"
"20","998","123","10:22:55"
"20","998","123","10:22:55"
"20","998","123","10:22:56"
"20","998","123","10:22:56"
"20","998","123","10:22:57"
"20","998","123","10:22:57"
"20","998","123","10:22:58"
"20","998","123","10:22:58"
"20","998","123","10:22:59"
"20","998","123","10:23:0"
"20","998","123","10:23:0"
"20","998","123","10:23:1"
"20","998","123","10:23:1"
"20","998","123","10:23:2"
"20","998","123","10:23:2"
"20","998","123","10:23:3"
"20","998","123","10:23:3"
"20","998","123","10:23:4"
"20","998","123","10:23:4"
"20","998","123","10:23:5"
"20","998","123","10:23:5"
"20","998","123","10:23:6"
"20","998","123","10:23:6"
"20","998","123","10:23:7"
"20","998","123","10:23:7"
"20","998","123","10:23:8"
"20","998","123","10:23:8"
"20","998","123","10:23:9"
"20","998","123","10:23:9"
"20","998","123","10:23:10"
"20","998","123","10:23:10"
"20","998","123","10:23:11"
"20","998","123","10:23:12"
"20","998","123","10:23:12"
"20","998","123","10:23:13"
"20","998","123","10:23:13"
"20","998","123","10:23:14"
"20","998","123","10:23:14"
"20","998","123","10:23:15"
"20","998","123","10:23:15"
"20","998","123","10:23:16"
"20","998","123","10:23:16"
"20","998","123","10:23:17"
"20","998","123","10:23:17"
"20","998","123","10:23:18"
"20","998","123","10:23:18"
"20","998","123","10:23:19"
"20","998","123","10:23:19"
"20","998","123","10:23:20"
"20","998","123","10:23:20"
"20","998","123","10:23:21"
"20","998","123","10:23:21"
"20","998","123","10:23:22"
"20","998","123","10:23:23"
"20","998","123","10:23:23"
"20","998","123","10:23:24"
"20","998","123","10:23:24"
"20","998","123","10:23:25"
"20","998","123","10:23:25"
"20","998","123","10:23:26"
"20","998","123","10:23:26"
"20","998","123","10:23:27"
"20","998","123","10:23:27"
"20","998","123","10:23:28"
"20","998","123","10:23:28"
"20","998","123","10:23:29"
"20","998","123","10:23:29"
"20","998","123","10:23:30"
"20","998","123","10:23:30"
"20","998","123","10:23:31"
"20","998","123","10:23:31"
"20","998","123","10:23:32"
"20","998","123","10:23:32"
"20","998","123","10:23:33"
"20","998","123","10:23:34"
"20","998","123","10:23:34"
"20","998","123","10:23:35"
"20","998","123","10:23:35"
"20","998","123","10:23:36"
"20","998","123","10:23:36"
"20","998","123","10:23:37"
"20","998","123","10:23:37"
"20","998","123","10:23:38"
"20","998","123","10:23:38"
"20","998","123","10:23:39"
"20","998","123","10:23:39"
"20","998","123","10:23:40"
"20","998","123","10:23:40"
"20","998","123","10:23:41"
"20","998","123","10:23:41"
"20","998","123","10:23:42"
"20","998","123","10:23:42"
"20","998","123","10:23:43"
"20","998","123","10:23:43"
"20","998","123","10:23:44"
"20","998","123","10:23:44"
"20","998","123","10:23:45"
"20","998","123","10:23:46"
"20","998","123","10:23:46"
"20","998","123","10:23:47"
"20","998","123","10:23:47"
"20","998","123","10:23:48"
"20","998","123","10:23:48"
"20","998","123","10:23:49"
"20","998","123","10:23:49"
"20","998","123","10:23:50"
"20","998","123","10:23:50"
"20","998","123","10:23:51"
"20","998","123","10:23:51"
"20","998","123","10:23:52"
"20","998","123","10:23:52"
"20","998","123","10:23:53"
"20","998","123","10:23:53"
"20","998","123","10:23:54"
"20","998","123","10:23:54"
